11:29:13:841 -> �ѥ��� Round:0
11:29:13:841 -> Serial, Testing, Round:0
11:29:22:663 -> Serial, Testing, Round:0
11:29:22:666 -> Serial, Testing, Round:0
11:29:22:668 -> Serial, Testing, Round:0
11:29:22:671 -> Serial, Testing, Round:0
11:29:22:671 -> Serial, Testing, Round:0
11:29:22:674 -> Serial, Testing, Round:0
11:29:22:676 -> Serial, Testing, Round:0
11:29:22:679 -> Serial, Testing, Round:0
11:29:22:682 -> Serial, Testing, Round:0
11:29:22:682 -> Serial, Testing, Round:0
11:29:22:685 -> Serial, Testing, Round:0
11:29:22:688 -> Serial, Testing, Round:0
11:29:22:690 -> Serial, Testing, Round:0
11:29:22:693 -> Serial, Testing, Round:0
11:29:22:693 -> Serial, Testing, Round:0
11:29:22:696 -> Serial, Testing, Round:0
11:29:22:699 -> Serial, Testing, Round:0
11:29:22:701 -> Serial, Testing, Round:0
11:29:22:704 -> Serial, Testing, Round:0
11:29:22:707 -> Serial, Testing, Round:0
11:29:22:707 -> Serial, Testing, Round:0
11:29:22:711 -> Serial, Testing, Round:0
11:29:22:713 -> Serial, Testing, Round:0
11:29:22:715 -> Serial, Testing, Round:0
11:29:22:718 -> Serial, Testing, Round:0
11:29:22:718 -> Serial, Testing, Round:0
11:29:22:721 -> Serial, Testing, Round:0
11:29:22:724 -> Serial, Testing, Round:0
11:29:22:727 -> Serial, Testing, Round:0
11:29:22:729 -> Serial, Testing, Round:0
11:29:22:729 -> Serial, Testing, Round:0
11:29:22:732 -> Serial, Testing, Round:0
11:29:22:735 -> Serial, Testing, Round:0
11:29:22:738 -> Serial, Testing, Round:0
11:29:22:740 -> Serial, Testing, Round:0
11:29:22:743 -> Serial, Testing, Round:0
11:29:22:743 -> Serial, Testing, Round:0
11:29:22:746 -> Serial, Testing, Round:0
11:29:22:749 -> Serial, Testing, Round:0
11:29:22:751 -> Serial, Testing, Round:0
11:29:22:754 -> Serial, Testing, Round:0
11:29:22:754 -> Serial, Testing, Round:0
11:29:22:757 -> Serial, Testing, Round:0
11:29:22:760 -> Serial, Testing, Round:0
11:29:22:763 -> Serial, Testing, Round:0
11:29:22:766 -> Serial, Testing, Round:0
11:29:22:766 -> Serial, Testing, Round:0
11:29:22:768 -> Serial, Testing, Round:0
11:29:22:771 -> Serial, Testing, Round:0
11:29:22:774 -> Serial, Testing, Round:0
11:29:22:777 -> Serial, Testing, Round:0
11:29:22:779 -> Serial, Testing, Round:0
11:29:22:779 -> Serial, Testing, Round:0
11:29:22:782 -> Serial, Testing, Round:0
11:29:22:785 -> Serial, Testing, Round:0
11:29:22:788 -> Serial, Testing, Round:0
11:29:22:790 -> Serial, Testing, Round:0
11:29:22:790 -> Serial, Testing, Round:0
11:29:22:793 -> Serial, Testing, Round:0
11:29:22:796 -> Serial, Testing, Round:0
11:29:22:799 -> Serial, Testing, Round:0
11:29:22:801 -> Serial, Testing, Round:0
11:29:22:801 -> Serial, Testing, Round:0
11:29:22:804 -> Serial, Testing, Round:0
11:29:22:807 -> Serial, Testing, Round:0
11:29:22:810 -> Serial, Testing, Round:0
11:29:22:813 -> Serial, Testing, Round:0
11:29:22:816 -> Serial, Testing, Round:0
11:29:22:816 -> Serial, Testing, Round:0
11:29:22:818 -> Serial, Testing, Round:0
11:29:22:821 -> Serial, Testing, Round:0
11:29:22:824 -> Serial, Testing, Round:0
11:29:22:826 -> Serial, Testing, Round:0
11:29:22:826 -> Serial, Testing, Round:0
11:29:22:829 -> Serial, Testing, Round:0
11:29:22:832 -> Serial, Testing, Round:0
11:29:22:835 -> Serial, Testing, Round:0
11:29:22:838 -> Serial, Testing, Round:0
11:29:22:838 -> Serial, Testing, Round:0
11:29:22:840 -> Serial, Testing, Round:0
11:29:22:843 -> Serial, Testing, Round:0
11:29:22:846 -> Serial, Testing, Round:0
11:29:22:849 -> Serial, Testing, Round:0
11:29:22:851 -> Serial, Testing, Round:0
11:29:22:851 -> Serial, Testing, Round:0
11:29:22:854 -> Serial, Testing, Round:0
11:29:22:857 -> Serial, Testing, Round:0
11:29:22:860 -> Serial, Testing, Round:0
11:29:22:863 -> Serial, Testing, Round:0
11:29:22:863 -> Serial, Testing, Round:0
11:29:22:866 -> Serial, Testing, Round:0
11:29:22:868 -> Serial, Testing, Round:0
11:29:22:871 -> Serial, Testing, Round:0
11:29:22:874 -> Serial, Testing, Round:0
11:29:22:874 -> Serial, Testing, Round:0
11:29:22:876 -> Serial, Testing, Round:0
11:29:22:879 -> Serial, Testing, Round:0
11:29:22:882 -> Serial, Testing, Round:0
11:29:22:885 -> Serial, Testing, Round:0
11:29:22:888 -> Serial, Testing, Round:0
11:29:22:888 -> Serial, Testing, Round:0
11:29:22:890 -> Serial, Testing, Round:0
11:29:22:893 -> Serial, Testing, Round:0
11:29:22:896 -> Serial, Testing, Round:0
11:29:22:899 -> Serial, Testing, Round:0
11:29:22:899 -> Serial, Testing, Round:0
11:29:22:901 -> Serial, Testing, Round:0
11:29:22:904 -> Serial, Testing, Round:0
11:29:22:907 -> Serial, Testing, Round:0
11:29:22:910 -> Serial, Testing, Round:0
11:29:22:910 -> Serial, Testing, Round:0
11:29:22:913 -> Serial, Testing, Round:0
11:29:22:916 -> Serial, Testing, Round:0
11:29:22:918 -> Serial, Testing, Round:0
11:29:22:921 -> Serial, Testing, Round:0
11:29:22:924 -> Serial, Testing, Round:0
11:29:22:924 -> Serial, Testing, Round:0
11:29:22:927 -> Serial, Testing, Round:0
11:29:22:929 -> Serial, Testing, Round:0
11:29:22:932 -> Serial, Testing, Round:0
11:29:22:935 -> Serial, Testing, Round:0
11:29:22:935 -> Serial, Testing, Round:0
11:29:22:938 -> Serial, Testing, Round:0
11:29:22:940 -> Serial, Testing, Round:0
11:29:22:943 -> Serial, Testing, Round:0
11:29:22:946 -> Serial, Testing, Round:0
11:29:22:946 -> Serial, Testing, Round:0
11:29:22:949 -> Serial, Testing, Round:0
11:29:22:951 -> Serial, Testing, Round:0
11:29:22:954 -> Serial, Testing, Round:0
11:29:22:957 -> Serial, Testing, Round:0
11:29:22:960 -> Serial, Testing, Round:0
11:29:22:960 -> Serial, Testing, Round:0
11:29:22:963 -> Serial, Testing, Round:0
11:29:22:966 -> Serial, Testing, Round:0
11:29:22:968 -> Serial, Testing, Round:0
11:29:22:971 -> Serial, Testing, Round:0
11:29:22:971 -> Serial, Testing, Round:0
11:29:22:975 -> Serial, Testing, Round:0
11:29:22:977 -> Serial, Testing, Round:0
11:29:22:980 -> Serial, Testing, Round:0
11:29:22:983 -> Serial, Testing, Round:0
11:29:22:983 -> Serial, Testing, Round:0
11:29:22:986 -> Serial, Testing, Round:0
11:29:22:989 -> Serial, Testing, Round:0
11:29:22:991 -> Serial, Testing, Round:0
11:29:22:994 -> Serial, Testing, Round:0
11:29:22:996 -> Serial, Testing, Round:0
11:29:22:996 -> Serial, Testing, Round:0
11:29:22:999 -> Serial, Testing, Round:0
11:29:23:003 -> Serial, Testing, Round:0
11:29:23:004 -> Serial, Testing, Round:0
11:29:23:007 -> Serial, Testing, Round:0
11:29:23:007 -> Serial, Testing, Round:0
11:29:23:010 -> Serial, Testing, Round:0
11:29:23:013 -> Serial, Testing, Round:0
11:29:23:016 -> Serial, Testing, Round:0
11:29:23:018 -> Serial, Testing, Round:0
11:29:23:018 -> Serial, Testing, Round:0
11:29:23:021 -> Serial, Testing, Round:0
11:29:23:024 -> Serial, Testing, Round:0
11:29:23:026 -> Serial, Testing, Round:0
11:29:23:029 -> Serial, Testing, Round:0
11:29:23:032 -> Serial, Testing, Round:0
11:29:23:032 -> Serial, Testing, Round:0
11:29:23:035 -> Serial, Testing, Round:0
11:29:23:038 -> Serial, Testing, Round:0
11:29:23:040 -> Serial, Testing, Round:0
11:29:23:043 -> Serial, Testing, Round:0
11:29:23:043 -> Serial, Testing, Round:0
11:29:23:046 -> Serial, Testing, Round:0
11:29:23:049 -> Serial, Testing, Round:0
11:29:23:052 -> Serial, Testing, Round:0
11:29:23:054 -> Serial, Testing, Round:0
11:29:23:054 -> Serial, Testing, Round:0
11:29:23:057 -> Serial, Testing, Round:0
11:29:23:060 -> Serial, Testing, Round:0
11:29:23:063 -> Serial, Testing, Round:0
11:29:23:065 -> Serial, Testing, Round:0
11:29:23:068 -> Serial, Testing, Round:0
11:29:23:068 -> Serial, Testing, Round:0
11:29:23:071 -> Serial, Testing, Round:0
11:29:23:074 -> Serial, Testing, Round:0
11:29:23:077 -> Serial, Testing, Round:0
11:29:23:079 -> Serial, Testing, Round:0
11:29:23:079 -> Serial, Testing, Round:0
11:29:23:082 -> Serial, Testing, Round:0
11:29:23:085 -> Serial, Testing, Round:0
11:29:23:088 -> Serial, Testing, Round:0
11:29:23:090 -> Serial, Testing, Round:0
11:29:23:090 -> Serial, Testing, Round:0
11:29:23:093 -> Serial, Testing, Round:0
11:29:23:096 -> Serial, Testing, Round:0
11:29:23:099 -> Serial, Testing, Round:0
11:29:23:101 -> Serial, Testing, Round:0
11:29:23:105 -> Serial, Testing, Round:0
11:29:23:105 -> Serial, Testing, Round:0
11:29:23:107 -> Serial, Testing, Round:0
11:29:23:110 -> Serial, Testing, Round:0
11:29:23:113 -> Serial, Testing, Round:0
11:29:23:116 -> Serial, Testing, Round:0
11:29:23:116 -> Serial, Testing, Round:0
11:29:23:119 -> Serial, Testing, Round:0
11:29:23:121 -> Serial, Testing, Round:0
11:29:23:124 -> Serial, Testing, Round:0
11:29:23:130 -> Serial, Testing, Round:0
11:29:23:130 -> Serial, Testing, Round:0
11:29:23:130 -> Serial, Testing, Round:0
11:29:23:132 -> Serial, Testing, Round:0
11:29:23:135 -> Serial, Testing, Round:0
11:29:23:138 -> Serial, Testing, Round:0
11:29:23:140 -> Serial, Testing, Round:0
11:29:23:140 -> Serial, Testing, Round:0
11:29:23:143 -> Serial, Testing, Round:0
11:29:23:146 -> Serial, Testing, Round:0
11:29:23:149 -> Serial, Testing, Round:0
11:29:23:151 -> Serial, Testing, Round:0
11:29:23:151 -> Serial, Testing, Round:0
11:29:23:154 -> Serial, Testing, Round:0
11:29:23:157 -> Serial, Testing, Round:0
11:29:23:160 -> Serial, Testing, Round:0
11:29:23:163 -> Serial, Testing, Round:0
11:29:23:163 -> Serial, Testing, Round:0
11:29:23:165 -> Serial, Testing, Round:0
11:29:23:168 -> Serial, Testing, Round:0
11:29:23:171 -> Serial, Testing, Round:0
11:29:23:174 -> Serial, Testing, Round:0
11:29:23:177 -> Serial, Testing, Round:0
11:29:23:177 -> Serial, Testing, Round:0
11:29:23:179 -> Serial, Testing, Round:0
11:29:23:182 -> Serial, Testing, Round:0
11:29:23:185 -> Serial, Testing, Round:0
11:29:23:188 -> Serial, Testing, Round:0
11:29:23:188 -> Serial, Testing, Round:0
11:29:23:190 -> Serial, Testing, Round:0
11:29:23:193 -> Serial, Testing, Round:0
11:29:23:196 -> Serial, Testing, Round:0
11:29:23:199 -> Serial, Testing, Round:0
11:29:23:199 -> Serial, Testing, Round:0
11:29:23:201 -> Serial, Testing, Round:0
11:29:23:204 -> Serial, Testing, Round:0
11:29:23:207 -> Serial, Testing, Round:0
11:29:23:210 -> Serial, Testing, Round:0
11:29:23:213 -> Serial, Testing, Round:0
11:29:23:213 -> Serial, Testing, Round:0
11:29:23:215 -> Serial, Testing, Round:0
11:29:23:218 -> Serial, Testing, Round:0
11:29:23:221 -> Serial, Testing, Round:0
11:29:23:224 -> Serial, Testing, Round:0
11:29:23:224 -> Serial, Testing, Round:0
11:29:23:226 -> Serial, Testing, Round:0
11:29:23:229 -> Serial, Testing, Round:0
11:29:23:232 -> Serial, Testing, Round:0
11:29:23:235 -> Serial, Testing, Round:0
11:29:23:235 -> Serial, Testing, Round:0
11:29:23:238 -> Serial, Testing, Round:0
11:29:23:240 -> Serial, Testing, Round:0
11:29:23:243 -> Serial, Testing, Round:0
11:29:23:246 -> Serial, Testing, Round:0
11:29:23:249 -> Serial, Testing, Round:0
11:29:23:249 -> Serial, Testing, Round:0
11:29:23:251 -> Serial, Testing, Round:0
11:29:23:254 -> Serial, Testing, Round:0
11:29:23:257 -> Serial, Testing, Round:0
11:29:23:260 -> Serial, Testing, Round:0
11:29:23:260 -> Serial, Testing, Round:0
11:29:23:263 -> Serial, Testing, Round:0
11:29:23:265 -> Serial, Testing, Round:0
11:29:23:268 -> Serial, Testing, Round:0
11:29:23:271 -> Serial, Testing, Round:0
11:29:23:271 -> Serial, Testing, Round:0
11:29:23:274 -> Serial, Testing, Round:0
11:29:23:276 -> Serial, Testing, Round:0
11:29:23:279 -> Serial, Testing, Round:0
11:29:23:282 -> Serial, Testing, Round:0
11:29:23:285 -> Serial, Testing, Round:0
11:29:23:285 -> Serial, Testing, Round:0
11:29:23:288 -> Serial, Testing, Round:0
11:29:23:290 -> Serial, Testing, Round:0
11:29:23:293 -> Serial, Testing, Round:0
11:29:23:296 -> Serial, Testing, Round:0
11:29:23:296 -> Serial, Testing, Round:0
11:29:23:299 -> Serial, Testing, Round:0
11:29:23:301 -> Serial, Testing, Round:0
11:29:23:304 -> Serial, Testing, Round:0
11:29:23:307 -> Serial, Testing, Round:0
11:29:23:307 -> Serial, Testing, Round:0
11:29:23:310 -> Serial, Testing, Round:0
11:29:23:313 -> Serial, Testing, Round:0
11:29:23:316 -> Serial, Testing, Round:0
11:29:23:318 -> Serial, Testing, Round:0
11:29:23:321 -> Serial, Testing, Round:0
11:29:23:321 -> Serial, Testing, Round:0
11:29:23:324 -> Serial, Testing, Round:0
11:29:23:326 -> Serial, Testing, Round:0
11:29:23:329 -> Serial, Testing, Round:0
11:29:23:332 -> Serial, Testing, Round:0
11:29:23:332 -> Serial, Testing, Round:0
11:29:23:335 -> Serial, Testing, Round:0
11:29:23:338 -> Serial, Testing, Round:0
11:29:23:340 -> Serial, Testing, Round:0
11:29:23:343 -> Serial, Testing, Round:0
11:29:23:343 -> Serial, Testing, Round:0
11:29:23:346 -> Serial, Testing, Round:0
11:29:23:349 -> Serial, Testing, Round:0
11:29:23:352 -> Serial, Testing, Round:0
11:29:23:354 -> Serial, Testing, Round:0
11:29:23:357 -> Serial, Testing, Round:0
11:29:23:357 -> Serial, Testing, Round:0
11:29:23:360 -> Serial, Testing, Round:0
11:29:23:363 -> Serial, Testing, Round:0
11:29:23:366 -> Serial, Testing, Round:0
11:29:23:368 -> Serial, Testing, Round:0
11:29:23:368 -> Serial, Testing, Round:0
11:29:23:371 -> Serial, Testing, Round:0
11:29:23:374 -> Serial, Testing, Round:0
11:29:23:376 -> Serial, Testing, Round:0
11:29:23:379 -> Serial, Testing, Round:0
11:29:23:379 -> Serial, Testing, Round:0
11:29:23:382 -> Serial, Testing, Round:0
11:29:23:385 -> Serial, Testing, Round:0
11:29:23:388 -> Serial, Testing, Round:0
11:29:23:390 -> Serial, Testing, Round:0
11:29:23:393 -> Serial, Testing, Round:0
11:29:23:393 -> Serial, Testing, Round:0
11:29:23:396 -> Serial, Testing, Round:0
11:29:23:399 -> Serial, Testing, Round:0
11:29:23:401 -> Serial, Testing, Round:0
11:29:23:404 -> Serial, Testing, Round:0
11:29:23:404 -> Serial, Testing, Round:0
11:29:23:407 -> Serial, Testing, Round:0
11:29:23:410 -> Serial, Testing, Round:0
11:29:23:413 -> Serial, Testing, Round:0
11:29:23:416 -> Serial, Testing, Round:0
11:29:23:416 -> Serial, Testing, Round:0
11:29:23:418 -> Serial, Testing, Round:0
11:29:23:421 -> Serial, Testing, Round:0
11:29:23:424 -> Serial, Testing, Round:0
11:29:23:427 -> Serial, Testing, Round:0
11:29:23:431 -> Serial, Testing, Round:0
11:29:23:431 -> Serial, Testing, Round:0
11:29:23:433 -> Serial, Testing, Round:0
11:29:23:436 -> Serial, Testing, Round:0
11:29:23:440 -> Serial, Testing, Round:0
11:29:23:441 -> Serial, Testing, Round:0
11:29:23:441 -> Serial, Testing, Round:0
11:29:23:445 -> Serial, Testing, Round:0
11:29:23:447 -> Serial, Testing, Round:0
11:29:23:449 -> Serial, Testing, Round:0
11:29:23:453 -> Serial, Testing, Round:0
11:29:23:453 -> Serial, Testing, Round:0
11:29:23:455 -> Serial, Testing, Round:0
11:29:23:458 -> Serial, Testing, Round:0
11:29:23:460 -> Serial, Testing, Round:0
11:29:23:464 -> Serial, Testing, Round:0
11:29:23:466 -> Serial, Testing, Round:0
11:29:23:466 -> Serial, Testing, Round:0
11:29:23:471 -> Serial, Testing, Round:0
11:29:23:472 -> Serial, Testing, Round:0
11:29:23:474 -> Serial, Testing, Round:0
11:29:23:476 -> Serial, Testing, Round:0
11:29:23:476 -> Serial, Testing, Round:0
11:29:23:479 -> Serial, Testing, Round:0
11:29:23:482 -> Serial, Testing, Round:0
11:29:23:485 -> Serial, Testing, Round:0
11:29:23:488 -> Serial, Testing, Round:0
11:29:23:488 -> Serial, Testing, Round:0
11:29:23:490 -> Serial, Testing, Round:0
11:29:23:493 -> Serial, Testing, Round:0
11:29:23:496 -> Serial, Testing, Round:0
11:29:23:499 -> Serial, Testing, Round:0
11:29:23:501 -> Serial, Testing, Round:0
11:29:23:501 -> Serial, Testing, Round:0
11:29:23:504 -> Serial, Testing, Round:0
11:29:23:507 -> Serial, Testing, Round:0
11:29:23:510 -> Serial, Testing, Round:0
11:29:23:513 -> Serial, Testing, Round:0
11:29:23:513 -> Serial, Testing, Round:0
11:29:23:515 -> Serial, Testing, Round:0
11:29:23:518 -> Serial, Testing, Round:0
11:29:23:521 -> Serial, Testing, Round:0
11:29:23:524 -> Serial, Testing, Round:0
11:29:23:524 -> Serial, Testing, Round:0
11:29:23:527 -> Serial, Testing, Round:0
11:29:23:529 -> Serial, Testing, Round:0
11:29:23:532 -> Serial, Testing, Round:0
11:29:23:535 -> Serial, Testing, Round:0
11:29:23:538 -> Serial, Testing, Round:0
11:29:23:538 -> Serial, Testing, Round:0
11:29:23:540 -> Serial, Testing, Round:0
11:29:23:543 -> Serial, Testing, Round:0
11:29:23:546 -> Serial, Testing, Round:0
11:29:23:549 -> Serial, Testing, Round:0
11:29:23:549 -> Serial, Testing, Round:0
11:29:23:551 -> Serial, Testing, Round:0
11:29:23:554 -> Serial, Testing, Round:0
11:29:23:557 -> Serial, Testing, Round:0
11:29:23:560 -> Serial, Testing, Round:0
11:29:23:560 -> Serial, Testing, Round:0
11:29:23:563 -> Serial, Testing, Round:0
11:29:23:565 -> Serial, Testing, Round:0
11:29:23:568 -> Serial, Testing, Round:0
11:29:23:571 -> Serial, Testing, Round:0
11:29:23:574 -> Serial, Testing, Round:0
11:29:23:574 -> Serial, Testing, Round:0
11:29:23:577 -> Serial, Testing, Round:0
11:29:23:580 -> Serial, Testing, Round:0
11:29:23:582 -> Serial, Testing, Round:0
11:29:23:585 -> Serial, Testing, Round:0
11:29:23:585 -> Serial, Testing, Round:0
11:29:23:588 -> Serial, Testing, Round:0
11:29:23:590 -> Serial, Testing, Round:0
11:29:23:593 -> Serial, Testing, Round:0
11:29:23:596 -> Serial, Testing, Round:0
11:29:23:596 -> Serial, Testing, Round:0
11:29:23:599 -> Serial, Testing, Round:0
11:29:23:601 -> Serial, Testing, Round:0
11:29:23:604 -> Serial, Testing, Round:0
11:29:23:607 -> Serial, Testing, Round:0
11:29:23:610 -> Serial, Testing, Round:0
11:29:23:610 -> Serial, Testing, Round:0
11:29:23:613 -> Serial, Testing, Round:0
11:29:23:615 -> Serial, Testing, Round:0
11:29:23:618 -> Serial, Testing, Round:0
11:29:23:621 -> Serial, Testing, Round:0
11:29:23:621 -> Serial, Testing, Round:0
11:29:23:624 -> Serial, Testing, Round:0
11:29:23:627 -> Serial, Testing, Round:0
11:29:23:629 -> Serial, Testing, Round:0
11:29:23:632 -> Serial, Testing, Round:0
11:29:23:632 -> Serial, Testing, Round:0
11:29:23:635 -> Serial, Testing, Round:0
11:29:23:638 -> Serial, Testing, Round:0
11:29:23:640 -> Serial, Testing, Round:0
11:29:23:643 -> Serial, Testing, Round:0
11:29:23:646 -> Serial, Testing, Round:0
11:29:23:646 -> Serial, Testing, Round:0
11:29:23:649 -> Serial, Testing, Round:0
11:29:23:652 -> Serial, Testing, Round:0
11:29:23:654 -> Serial, Testing, Round:0
11:29:23:657 -> Serial, Testing, Round:0
11:29:23:657 -> Serial, Testing, Round:0
11:29:23:660 -> Serial, Testing, Round:0
11:29:23:663 -> Serial, Testing, Round:0
11:29:23:665 -> Serial, Testing, Round:0
11:29:23:668 -> Serial, Testing, Round:0
11:29:23:668 -> Serial, Testing, Round:0
11:29:23:671 -> Serial, Testing, Round:0
11:29:23:674 -> Serial, Testing, Round:0
11:29:23:677 -> Serial, Testing, Round:0
11:29:23:679 -> Serial, Testing, Round:0
11:29:23:682 -> Serial, Testing, Round:0
11:29:23:682 -> Serial, Testing, Round:0
11:29:23:685 -> Serial, Testing, Round:0
11:29:23:688 -> Serial, Testing, Round:0
11:29:23:690 -> Serial, Testing, Round:0
11:29:23:693 -> Serial, Testing, Round:0
11:29:23:693 -> Serial, Testing, Round:0
11:29:23:696 -> Serial, Testing, Round:0
11:29:23:699 -> Serial, Testing, Round:0
11:29:23:702 -> Serial, Testing, Round:0
11:29:23:704 -> Serial, Testing, Round:0
11:29:23:704 -> Serial, Testing, Round:0
11:29:23:707 -> Serial, Testing, Round:0
11:29:23:710 -> Serial, Testing, Round:0
11:29:23:713 -> Serial, Testing, Round:0
11:29:23:715 -> Serial, Testing, Round:0
11:29:23:718 -> Serial, Testing, Round:0
11:29:23:718 -> Serial, Testing, Round:0
11:29:23:721 -> Serial, Testing, Round:0
11:29:23:724 -> Serial, Testing, Round:0
11:29:23:726 -> Serial, Testing, Round:0
11:29:23:730 -> Serial, Testing, Round:0
11:29:23:730 -> Serial, Testing, Round:0
11:29:23:732 -> Serial, Testing, Round:0
11:29:23:735 -> Serial, Testing, Round:0
11:29:23:738 -> Serial, Testing, Round:0
11:29:23:740 -> Serial, Testing, Round:0
11:29:23:740 -> Serial, Testing, Round:0
11:29:23:743 -> Serial, Testing, Round:0
11:29:23:746 -> Serial, Testing, Round:0
11:29:23:749 -> Serial, Testing, Round:0
11:29:23:751 -> Serial, Testing, Round:0
11:29:23:754 -> Serial, Testing, Round:0
11:29:23:754 -> Serial, Testing, Round:0
11:29:23:757 -> Serial, Testing, Round:0
11:29:23:760 -> Serial, Testing, Round:0
11:29:23:763 -> Serial, Testing, Round:0
11:29:23:765 -> Serial, Testing, Round:0
11:29:23:765 -> Serial, Testing, Round:0
11:29:23:768 -> Serial, Testing, Round:0
11:29:23:771 -> Serial, Testing, Round:0
11:29:23:774 -> Serial, Testing, Round:0
11:29:23:777 -> Serial, Testing, Round:0
11:29:23:777 -> Serial, Testing, Round:0
11:29:23:779 -> Serial, Testing, Round:0
11:29:23:782 -> Serial, Testing, Round:0
11:29:23:785 -> Serial, Testing, Round:0
11:29:23:788 -> Serial, Testing, Round:0
11:29:23:790 -> Serial, Testing, Round:0
11:29:23:790 -> Serial, Testing, Round:0
11:29:23:793 -> Serial, Testing, Round:0
11:29:23:796 -> Serial, Testing, Round:0
11:29:23:799 -> Serial, Testing, Round:0
11:29:23:801 -> Serial, Testing, Round:0
11:29:23:801 -> Serial, Testing, Round:0
11:29:23:804 -> Serial, Testing, Round:0
11:29:23:807 -> Serial, Testing, Round:0
11:29:23:810 -> Serial, Testing, Round:0
11:29:23:813 -> Serial, Testing, Round:0
11:29:23:813 -> Serial, Testing, Round:0
11:29:23:815 -> Serial, Testing, Round:0
11:29:23:818 -> Serial, Testing, Round:0
11:29:23:821 -> Serial, Testing, Round:0
11:29:23:824 -> Serial, Testing, Round:0
11:29:23:827 -> Serial, Testing, Round:0
11:29:23:827 -> Serial, Testing, Round:0
11:29:23:830 -> Serial, Testing, Round:0
11:29:23:833 -> Serial, Testing, Round:0
11:29:23:835 -> Serial, Testing, Round:0
11:29:23:838 -> Serial, Testing, Round:0
11:29:23:838 -> Serial, Testing, Round:0
11:29:23:840 -> Serial, Testing, Round:0
11:29:23:843 -> Serial, Testing, Round:0
11:29:23:846 -> Serial, Testing, Round:0
11:29:23:849 -> Serial, Testing, Round:0
11:29:23:849 -> Serial, Testing, Round:0
11:29:23:851 -> Serial, Testing, Round:0
11:29:23:854 -> Serial, Testing, Round:0
11:29:23:857 -> Serial, Testing, Round:0
11:29:23:860 -> Serial, Testing, Round:0
11:29:23:863 -> Serial, Testing, Round:0
11:29:23:863 -> Serial, Testing, Round:0
11:29:23:865 -> Serial, Testing, Round:0
11:29:23:868 -> Serial, Testing, Round:0
11:29:23:871 -> Serial, Testing, Round:0
11:29:23:874 -> Serial, Testing, Round:0
11:29:23:874 -> Serial, Testing, Round:0
11:29:23:876 -> Serial, Testing, Round:0
11:29:23:880 -> Serial, Testing, Round:0
11:29:23:882 -> Serial, Testing, Round:0
11:29:23:885 -> Serial, Testing, Round:0
11:29:23:885 -> Serial, Testing, Round:0
11:29:23:888 -> Serial, Testing, Round:0
11:29:23:890 -> Serial, Testing, Round:0
11:29:23:893 -> Serial, Testing, Round:0
11:29:23:896 -> Serial, Testing, Round:0
11:29:23:899 -> Serial, Testing, Round:0
11:29:23:899 -> Serial, Testing, Round:0
11:29:23:901 -> Serial, Testing, Round:0
11:29:23:904 -> Serial, Testing, Round:0
11:29:23:907 -> Serial, Testing, Round:0
11:29:23:910 -> Serial, Testing, Round:0
11:29:23:910 -> Serial, Testing, Round:0
11:29:23:913 -> Serial, Testing, Round:0
11:29:23:917 -> Serial, Testing, Round:0
11:29:23:919 -> Serial, Testing, Round:0
11:29:23:922 -> Serial, Testing, Round:0
11:29:23:922 -> Serial, Testing, Round:0
11:29:23:924 -> Serial, Testing, Round:0
11:29:23:927 -> Serial, Testing, Round:0
11:29:23:930 -> Serial, Testing, Round:0
11:29:23:932 -> Serial, Testing, Round:0
11:29:23:941 -> Serial, Testing, Round:0
11:29:23:941 -> Serial, Testing, Round:0
11:29:23:941 -> Serial, Testing, Round:0
11:29:23:941 -> Serial, Testing, Round:0
11:29:23:943 -> Serial, Testing, Round:0
11:29:23:946 -> Serial, Testing, Round:0
11:29:23:946 -> Serial, Testing, Round:0
11:29:23:949 -> Serial, Testing, Round:0
11:29:23:952 -> Serial, Testing, Round:0
11:29:23:954 -> Serial, Testing, Round:0
11:29:23:957 -> Serial, Testing, Round:0
11:29:23:957 -> Serial, Testing, Round:0
11:29:23:960 -> Serial, Testing, Round:0
11:29:23:963 -> Serial, Testing, Round:0
11:29:23:965 -> Serial, Testing, Round:0
11:29:23:968 -> Serial, Testing, Round:0
11:29:23:971 -> Serial, Testing, Round:0
11:29:23:971 -> Serial, Testing, Round:0
11:29:23:974 -> Serial, Testing, Round:0
11:29:23:976 -> Serial, Testing, Round:0
11:29:23:979 -> Serial, Testing, Round:0
11:29:23:982 -> Serial, Testing, Round:0
11:29:23:982 -> Serial, Testing, Round:0
11:29:23:985 -> Serial, Testing, Round:0
11:29:23:988 -> Serial, Testing, Round:0
11:29:23:990 -> Serial, Testing, Round:0
11:29:23:993 -> Serial, Testing, Round:0
11:29:23:993 -> Serial, Testing, Round:0
11:29:23:996 -> Serial, Testing, Round:0
11:29:23:999 -> Serial, Testing, Round:0
11:29:24:002 -> Serial, Testing, Round:0
11:29:24:004 -> Serial, Testing, Round:0
11:29:24:007 -> Serial, Testing, Round:0
11:29:24:007 -> Serial, Testing, Round:0
11:29:24:010 -> Serial, Testing, Round:0
11:29:24:013 -> Serial, Testing, Round:0
11:29:24:016 -> Serial, Testing, Round:0
11:29:24:018 -> Serial, Testing, Round:0
11:29:24:018 -> Serial, Testing, Round:0
11:29:24:021 -> Serial, Testing, Round:0
11:29:24:024 -> Serial, Testing, Round:0
11:29:24:027 -> Serial, Testing, Round:0
11:29:24:029 -> Serial, Testing, Round:0
